project,id,mutant,toolASTDifferencing,toolCosine,toolStringDistance,toolVariable,toolSyntax,toolSemantic,s3tool,capgentool,correct
JacksonDatabind,64,mutant-3,2.0,0.5,1.0,0.0,1.0,0.5,3.5,0.0,FALSE
JacksonDatabind,64,mutant-4,6.0,0.0,0.0,1.0,0.3191489361702128,0.1,6.0,0.03191489361702128,FALSE
JacksonDatabind,64,mutant-5,1.0,0.0,1.0,0.5,1.0,1.0,2.0,0.5,FALSE
JacksonDatabind,64,mutant-6,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
JacksonDatabind,66,mutant-1,1.0,0.0,1.0,0.7142857142857143,1.0,1.0,2.0,0.7142857142857143,FALSE
JacksonDatabind,66,mutant-2,1.0,0.0,1.0,0.7142857142857143,1.0,1.0,2.0,0.7142857142857143,FALSE
JacksonDatabind,66,mutant-3,1.0,0.0,0.0,1.0,1.0,0.9649122807017544,1.0,0.9649122807017544,FALSE
JacksonDatabind,66,mutant-4,1.0,0.0,1.0,0.7142857142857143,1.0,0.9649122807017544,2.0,0.6892230576441103,FALSE
JacksonDatabind,66,mutant-5,3.0,0.004798669306589898,1.0,0.8571428571428571,0.7613636363636364,0.8333333333333334,4.00479866930659,0.5438311688311688,FALSE
JacksonDatabind,66,mutant-6,6.0,0.0,0.0,1.0,0.34328358208955223,0.06315789473684211,6.0,0.021681068342498035,FALSE
JacksonDatabind,66,mutant-7,1.0,0.0,1.0,0.7142857142857143,1.0,1.0,2.0,0.7142857142857143,FALSE
JacksonDatabind,66,mutant-8,4.0,0.4836022205056778,2.0,0.0,0.3170731707317073,0.04,6.483602220505678,0.0,FALSE
JacksonDatabind,70,mutant-1,3.0,0.42264973081037416,1.0,0.0,0.49019607843137253,1.0,4.422649730810374,0.0,FALSE
JacksonDatabind,71,mutant-1,5.0,0.0,0.0,1.0,0.29411764705882354,0.2,5.0,0.05882352941176471,FALSE
JacksonDatabind,71,mutant-2,4.0,0.0,0.0,1.0,0.3103448275862069,0.04878048780487805,4.0,0.015138772077375948,FALSE
JacksonDatabind,76,mutant-1,12.0,0.04600190799427606,1.0,0.875,0.8818565400843882,1.0,13.046001907994276,0.7716244725738397,TRUE
JacksonDatabind,80,mutant-1,21.0,0.21528598749293615,8.0,0.3,0.24528301886792453,0.12030075187969924,29.215285987492937,0.008852319477940133,FALSE
JacksonDatabind,82,mutant-1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,TRUE
JacksonDatabind,83,mutant-1,5.0,0.2222222222222222,1.0,0.6,0.6585365853658537,0.4744525547445255,6.222222222222222,0.18746661919173938,TRUE
JacksonDatabind,83,mutant-2,25.0,0.26354030568134135,6.0,0.3333333333333333,0.5396825396825397,0.6482758620689655,31.263540305681342,0.11662105455208902,TRUE
JacksonDatabind,83,mutant-3,9.0,0.21462087009524955,3.0,0.25,0.4878048780487805,0.1276595744680851,12.21462087009525,0.015568240788790865,TRUE
JacksonDatabind,86,mutant-1,5.0,0.08008176687568913,3.0,0.5,0.23076923076923078,0.2857142857142857,8.08008176687569,0.03296703296703297,FALSE
JacksonDatabind,86,mutant-2,5.0,0.2602045571258922,3.0,0.2,0.5852090032154341,0.4803921568627451,8.260204557125892,0.056225963054031915,FALSE
JacksonDatabind,90,mutant-1,6.0,0.5979848738963152,3.0,0.0,0.2878787878787879,0.08695652173913043,9.597984873896316,0.0,FALSE
JacksonDatabind,90,mutant-2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
JacksonDatabind,90,mutant-3,3.0,0.0871290708247231,1.0,0.3333333333333333,1.0,0.0,4.087129070824723,0.0,FALSE
JacksonDatabind,93,mutant-1,6.0,0.018610471775930337,5.0,0.7222222222222222,0.7894736842105263,0.7536231884057971,11.01861047177593,0.4296974319857615,FALSE
JacksonDatabind,96,mutant-1,1.0,0.0,1.0,0.6,1.0,1.0,2.0,0.6,TRUE
JacksonDatabind,98,mutant-1,21.0,0.0,0.0,1.0,0.38461538461538464,0.14285714285714285,21.0,0.054945054945054944,FALSE
JacksonDatabind,98,mutant-2,9.0,0.26099130373763735,3.0,0.0,0.3333333333333333,0.2,12.260991303737637,0.0,FALSE
JacksonDatabind,98,mutant-3,5.0,0.0,0.0,1.0,0.3333333333333333,0.2,5.0,0.06666666666666667,FALSE
JacksonXml,5,mutant-2,6.0,0.12390731216646722,5.0,0.25,0.102803738317757,0.4878048780487805,11.123907312166466,0.012537041258263049,FALSE
JacksonXml,5,mutant-4,6.0,0.12390731216646722,5.0,0.25,0.102803738317757,0.4878048780487805,11.123907312166466,0.012537041258263049,FALSE
JacksonXml,5,mutant-5,4.0,0.4836022205056778,2.0,0.0,0.3170731707317073,0.05714285714285714,6.483602220505678,0.0,FALSE
JacksonXml,5,mutant-6,5.0,0.2602045571258922,3.0,0.2,0.38095238095238093,0.3125,8.260204557125892,0.02380952380952381,FALSE
JacksonXml,5,mutant-7,22.0,0.0,0.0,1.0,0.16666666666666666,0.4117647058823529,22.0,0.06862745098039215,FALSE
Jsoup,1,mutant-1,6.0,0.15229929147837185,3.0,0.4,0.5909090909090909,0.42105263157894735,9.152299291478371,0.09952153110047847,FALSE
Jsoup,1,mutant-10,2.0,0.10026458915756264,0.0,1.0,0.625,0.5454545454545454,2.100264589157563,0.3409090909090909,FALSE
Jsoup,1,mutant-11,2.0,0.08085496998194219,1.0,0.6666666666666666,0.6530612244897959,1.0,3.0808549699819423,0.4353741496598639,FALSE
Jsoup,1,mutant-12,4.0,0.06666666666666665,1.0,0.6666666666666666,0.6388888888888888,0.625,5.066666666666666,0.26620370370370366,FALSE
Jsoup,1,mutant-2,1.0,0.0,1.0,0.5,1.0,1.0,2.0,0.5,FALSE
Jsoup,1,mutant-3,4.0,0.1185910594791385,5.0,0.16666666666666666,0.25595238095238093,1.0,9.118591059479138,0.04265873015873015,FALSE
Jsoup,1,mutant-4,1.0,0.0,1.0,0.5,1.0,1.0,2.0,0.5,FALSE
Jsoup,1,mutant-5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,1,mutant-6,5.0,0.5381197846482995,2.0,0.0,0.30434782608695654,1.0,7.538119784648299,0.0,FALSE
Jsoup,1,mutant-7,5.0,0.6913933000758161,2.0,0.0,0.25,0.05714285714285714,7.691393300075816,0.0,FALSE
Jsoup,1,mutant-8,1.0,0.0,1.0,0.5,1.0,1.0,2.0,0.5,FALSE
Jsoup,1,mutant-9,1.0,0.0,1.0,0.5,1.0,1.0,2.0,0.5,FALSE
Jsoup,17,mutant-1,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,17,mutant-2,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,17,mutant-3,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,19,mutant-1,1.0,0.0,1.0,0.6,1.0,1.0,2.0,0.6,FALSE
Jsoup,19,mutant-2,1.0,0.0,1.0,0.6,1.0,1.0,2.0,0.6,FALSE
Jsoup,24,mutant-10,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,24,mutant-11,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,24,mutant-12,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,24,mutant-13,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,24,mutant-2,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,24,mutant-3,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,24,mutant-4,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,24,mutant-5,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,24,mutant-6,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,24,mutant-7,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,24,mutant-8,null,null,null,null,null,null,100.0,0.0,TRUE
Jsoup,24,mutant-9,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,26,mutant-1,3.0,0.001374571096475874,1.0,0.8333333333333334,0.7301587301587301,0.8333333333333334,4.001374571096476,0.5070546737213404,FALSE
Jsoup,26,mutant-2,3.0,0.0,0.0,1.0,0.7272727272727273,0.8333333333333334,3.0,0.6060606060606061,FALSE
Jsoup,26,mutant-3,7.0,0.0,0.0,1.0,0.7703349282296651,0.4433497536945813,7.0,0.34152780069295496,FALSE
Jsoup,26,mutant-4,3.0,0.0,0.0,1.0,0.65,0.75,3.0,0.48750000000000004,FALSE
Jsoup,26,mutant-5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,32,mutant-1,4.0,0.0,0.0,1.0,0.3076923076923077,0.08695652173913043,4.0,0.026755852842809364,FALSE
Jsoup,40,mutant-1,5.0,0.1416049247210478,18.0,0.047619047619047616,0.3228346456692913,0.45,23.141604924721047,0.006917885264341957,TRUE
Jsoup,41,mutant-1,4.0,0.0,0.0,1.0,0.46938775510204084,1.0,4.0,0.46938775510204084,FALSE
Jsoup,41,mutant-2,4.0,0.6464466094067263,1.0,0.0,0.46938775510204084,0.14285714285714285,5.646446609406726,0.0,FALSE
Jsoup,41,mutant-3,4.0,0.25721864729179256,0.0,1.0,0.765625,0.48,4.257218647291793,0.3675,FALSE
Jsoup,41,mutant-4,6.0,0.23623738417402662,1.0,0.5,1.0,1.0,7.236237384174027,0.5,FALSE
Jsoup,41,mutant-5,5.0,0.0,0.0,1.0,0.5444444444444444,0.2857142857142857,5.0,0.15555555555555553,FALSE
Jsoup,41,mutant-6,5.0,0.0,0.0,1.0,1.0,0.75,5.0,0.75,FALSE
Jsoup,44,mutant-1,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,44,mutant-2,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,44,mutant-3,15.0,0.0,0.0,1.0,0.5135135135135135,1.0,15.0,0.5135135135135135,FALSE
Jsoup,44,mutant-4,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,44,mutant-5,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,44,mutant-6,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,45,mutant-1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,45,mutant-10,12.0,0.3249472594443856,6.0,0.14285714285714285,0.18664047151277013,0.046153846153846156,18.324947259444386,0.001230596515468814,FALSE
Jsoup,45,mutant-11,7.0,0.0056670523160214925,0.0,1.0,0.9040852575488455,0.9090909090909091,7.005667052316022,0.8218956886807686,FALSE
Jsoup,45,mutant-12,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,45,mutant-13,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,45,mutant-15,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,45,mutant-16,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,45,mutant-2,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,2.0,0.3333333333333333,FALSE
Jsoup,45,mutant-3,2.0,0.0,0.0,1.0,1.0,0.13333333333333333,2.0,0.13333333333333333,FALSE
Jsoup,45,mutant-4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,45,mutant-5,5.0,0.5381197846482995,3.0,0.0,0.313953488372093,0.0425531914893617,8.538119784648298,0.0,FALSE
Jsoup,45,mutant-6,5.0,0.0,0.0,1.0,0.3116883116883117,0.04878048780487805,5.0,0.015204307887234716,FALSE
Jsoup,45,mutant-7,2.0,0.0,0.0,1.0,0.7350427350427351,0.6617647058823529,2.0,0.4864253393665159,FALSE
Jsoup,45,mutant-8,5.0,0.0,0.0,1.0,0.3185840707964602,0.03076923076923077,5.0,0.009802586793737236,FALSE
Jsoup,45,mutant-9,2.0,0.0715233091147407,0.0,1.0,0.738562091503268,0.6847826086956522,2.071523309114741,0.5057544757033249,FALSE
Jsoup,46,mutant-1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,51,mutant-1,15.0,0.11264349058388612,6.0,0.25,0.1937984496124031,0.2,21.112643490583885,0.009689922480620157,FALSE
Jsoup,51,mutant-2,5.0,0.0,0.0,1.0,0.7209302325581395,0.75,5.0,0.5406976744186046,FALSE
Jsoup,57,mutant-1,5.0,0.0,0.0,1.0,0.6875,0.25,5.0,0.171875,FALSE
Jsoup,61,mutant-1,6.0,0.11696780318699918,1.0,0.6666666666666666,0.7911392405063291,0.7111111111111111,7.116967803186999,0.3750586029067042,TRUE
Jsoup,64,mutant-1,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,66,mutant-2,5.0,0.026876319798096238,2.0,0.5714285714285714,1.0,0.8888888888888888,7.026876319798096,0.5079365079365079,FALSE
Jsoup,66,mutant-3,9.0,0.10811741498415528,0.0,1.0,0.8181818181818182,0.6372549019607843,9.108117414984156,0.5213903743315508,FALSE
Jsoup,66,mutant-4,8.0,0.0,0.0,1.0,0.9281767955801105,0.6470588235294118,8.0,0.6005849853753656,FALSE
Jsoup,66,mutant-5,13.0,0.7239737762630583,6.0,0.0,0.07777777777777778,1.0,19.72397377626306,0.0,FALSE
Jsoup,66,mutant-6,10.0,0.45566894604818264,2.0,0.25,0.9591836734693877,0.13333333333333333,12.455668946048183,0.03197278911564626,FALSE
Jsoup,66,mutant-7,13.0,0.0,0.0,1.0,0.07777777777777778,0.015151515151515152,13.0,0.0011784511784511786,FALSE
Jsoup,66,mutant-8,3.0,0.06666666666666665,1.0,0.6666666666666666,0.4375,0.3888888888888889,4.066666666666666,0.11342592592592592,FALSE
Jsoup,67,mutant-1,1.0,0.0,1.0,0.5,1.0,1.0,2.0,0.5,FALSE
Jsoup,68,mutant-1,2.0,0.12168993434632014,2.0,0.3333333333333333,1.0,0.8571428571428571,4.12168993434632,0.2857142857142857,TRUE
Jsoup,68,mutant-2,4.0,0.0,0.0,1.0,1.0,0.024096385542168676,4.0,0.024096385542168676,TRUE
Jsoup,68,mutant-3,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,68,mutant-4,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,72,mutant-1,19.0,0.0,0.0,1.0,0.706766917293233,0.36363636363636365,19.0,0.25700615174299385,FALSE
Jsoup,72,mutant-2,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,FALSE
Jsoup,75,mutant-1,null,null,null,null,null,null,100.0,0.0,FALSE
Jsoup,77,mutant-1,3.0,0.0,0.0,1.0,0.7142857142857143,0.8,3.0,0.5714285714285715,TRUE
Jsoup,80,mutant-1,1.0,0.0,1.0,0.8,1.0,1.0,2.0,0.8,FALSE
Jsoup,80,mutant-2,3.0,0.007496220522628438,1.0,0.8333333333333334,0.7419354838709677,0.8,4.007496220522628,0.4946236559139785,FALSE
Jsoup,85,mutant-1,7.0,0.0,0.0,1.0,0.5925925925925926,0.2,7.0,0.11851851851851852,FALSE
Jsoup,90,mutant-1,1.0,0.0,1.0,0.3333333333333333,1.0,0.8070175438596491,2.0,0.26900584795321636,FALSE
Jsoup,90,mutant-10,2.0,0.0,1.0,0.5,1.0,1.0,3.0,0.5,FALSE
Jsoup,90,mutant-11,2.0,0.0,2.0,0.2,1.0,1.0,4.0,0.2,FALSE
Jsoup,90,mutant-12,2.0,0.0,1.0,0.5,1.0,1.0,3.0,0.5,FALSE
Jsoup,90,mutant-13,7.0,0.6039409828093303,3.0,0.0,0.18604651162790697,0.015151515151515152,10.60394098280933,0.0,FALSE
Jsoup,90,mutant-15,7.0,0.6039409828093303,3.0,0.0,0.17391304347826086,0.021739130434782608,10.60394098280933,0.0,FALSE
Jsoup,90,mutant-16,5.0,0.07017543859649122,1.0,0.6,1.0,0.8367346938775511,6.0701754385964914,0.5020408163265306,FALSE
Jsoup,90,mutant-17,2.0,0.0,2.0,0.2,1.0,1.0,4.0,0.2,FALSE
Jsoup,90,mutant-18,4.0,0.49604736932103044,2.0,0.0,0.5555555555555556,0.23529411764705882,6.4960473693210306,0.0,FALSE
Jsoup,90,mutant-19,2.0,0.0,2.0,0.2,1.0,1.0,4.0,0.2,FALSE
Jsoup,90,mutant-2,3.0,0.006600732201217152,1.0,0.75,1.0,0.75,4.006600732201218,0.5625,FALSE
Jsoup,90,mutant-3,1.0,0.0,1.0,0.5,1.0,1.0,2.0,0.5,FALSE
Jsoup,90,mutant-4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,90,mutant-5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
Jsoup,90,mutant-6,1.0,0.0,1.0,0.3333333333333333,1.0,0.3148148148148148,2.0,0.10493827160493827,FALSE
Jsoup,90,mutant-7,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,2.0,0.3333333333333333,FALSE
Jsoup,90,mutant-8,3.0,0.515456288147651,8.0,0.1111111111111111,0.07874015748031496,0.0,11.51545628814765,0.0,FALSE
Jsoup,90,mutant-9,1.0,0.0,1.0,0.5,1.0,1.0,2.0,0.5,FALSE
JxPath,1,mutant-1,15.0,0.0,0.0,1.0,0.7391304347826086,0.26666666666666666,15.0,0.1971014492753623,FALSE
JxPath,1,mutant-2,15.0,0.2065308651987855,5.0,0.25,0.7391304347826086,0.26666666666666666,20.206530865198786,0.049275362318840575,FALSE
JxPath,1,mutant-3,3.0,0.11468435923463771,1.0,0.75,0.8421052631578947,0.5,4.114684359234637,0.3157894736842105,FALSE
JxPath,1,mutant-4,2.0,0.0,0.0,1.0,0.7083333333333334,0.5333333333333333,2.0,0.37777777777777777,FALSE
JxPath,10,mutant-1,5.0,0.5381197846482995,3.0,0.0,0.27586206896551724,0.08695652173913043,8.538119784648298,0.0,FALSE
JxPath,10,mutant-2,1.0,0.0,1.0,0.8,1.0,1.0,2.0,0.8,TRUE
JxPath,10,mutant-3,5.0,0.5381197846482995,3.0,0.0,0.27586206896551724,0.08695652173913043,8.538119784648298,0.0,FALSE
JxPath,10,mutant-4,4.0,0.4836022205056778,2.0,0.0,0.32558139534883723,0.028169014084507043,6.483602220505678,0.0,FALSE
JxPath,12,mutant-1,7.0,0.0,0.0,1.0,0.4482758620689655,0.3333333333333333,7.0,0.14942528735632182,FALSE
JxPath,13,mutant-1,4.0,0.05554986223847158,1.0,0.75,1.0,0.5964912280701754,5.055549862238472,0.4473684210526315,FALSE
JxPath,13,mutant-2,1.0,0.0,1.0,0.6,1.0,1.0,2.0,0.6,FALSE
JxPath,20,mutant-2,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,2.0,0.3333333333333333,FALSE
JxPath,20,mutant-4,2.0,0.045478595781576425,0.0,1.0,0.7083333333333334,0.6,2.045478595781576,0.425,FALSE
JxPath,20,mutant-5,3.0,0.0,0.0,1.0,0.8421052631578947,0.5714285714285714,3.0,0.48120300751879697,FALSE
JxPath,20,mutant-6,5.0,0.5381197846482995,2.0,0.0,0.32608695652173914,1.0,7.538119784648299,0.0,FALSE
JxPath,21,mutant-1,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,FALSE
JxPath,21,mutant-2,5.0,0.22848325018954052,2.0,0.3333333333333333,1.0,0.2,7.228483250189541,0.06666666666666667,FALSE
JxPath,22,mutant-1,10.0,0.3575074337967644,3.0,0.4,0.2692307692307692,0.36752136752136755,13.357507433796764,0.03957922419460882,FALSE
JxPath,22,mutant-10,24.0,0.11229946524064172,11.0,0.15,0.6776859504132231,0.5692307692307692,35.11229946524064,0.05786395422759059,FALSE
JxPath,22,mutant-11,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
JxPath,22,mutant-12,7.0,0.0,0.0,1.0,1.0,0.9047619047619048,7.0,0.9047619047619048,FALSE
JxPath,22,mutant-13,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
JxPath,22,mutant-14,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
JxPath,22,mutant-15,1.0,0.0,1.0,0.3333333333333333,1.0,0.5454545454545454,2.0,0.1818181818181818,FALSE
JxPath,22,mutant-16,4.0,0.6570028297149824,2.0,0.0,0.5238095238095238,0.15217391304347827,6.657002829714982,0.0,FALSE
JxPath,22,mutant-17,6.0,0.5711549860648821,2.0,0.0,0.16666666666666666,0.024390243902439025,8.571154986064883,0.0,FALSE
JxPath,22,mutant-18,4.0,0.4836022205056778,2.0,0.0,0.3103448275862069,0.03389830508474576,6.483602220505678,0.0,FALSE
JxPath,22,mutant-19,4.0,0.4836022205056778,2.0,0.0,0.32432432432432434,0.05714285714285714,6.483602220505678,0.0,FALSE
JxPath,22,mutant-2,9.0,0.0,0.0,1.0,0.40540540540540543,0.225,9.0,0.09121621621621623,FALSE
JxPath,22,mutant-20,7.0,0.7418011102528389,2.0,0.0,0.32075471698113206,1.0,9.741801110252839,0.0,FALSE
JxPath,22,mutant-21,6.0,0.07608684375522234,3.0,0.5714285714285714,0.4233128834355828,0.3508771929824561,9.076086843755222,0.08487476359610682,FALSE
JxPath,22,mutant-22,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
JxPath,22,mutant-3,6.0,0.5137354609161353,2.0,0.0,1.0,0.13953488372093023,8.513735460916134,0.0,FALSE
JxPath,22,mutant-4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
JxPath,22,mutant-5,2.0,0.13793103448275867,1.0,0.6666666666666666,0.7878787878787878,0.7272727272727273,3.137931034482759,0.3820018365472911,FALSE
JxPath,22,mutant-6,13.0,0.11512058278453385,4.0,0.2857142857142857,0.40540540540540543,0.16666666666666666,17.115120582784535,0.019305019305019305,FALSE
JxPath,22,mutant-7,8.0,0.0,0.0,1.0,1.0,0.9047619047619048,8.0,0.9047619047619048,FALSE
JxPath,22,mutant-8,8.0,0.06458565330651467,1.0,0.75,1.0,0.9047619047619048,9.064585653306514,0.6785714285714286,FALSE
JxPath,22,mutant-9,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,FALSE
JxPath,6,mutant-1,12.0,0.17427717615522953,3.0,0.25,0.4174757281553398,0.3979591836734694,15.174277176155229,0.04153457499504656,FALSE
JxPath,6,mutant-2,7.0,0.12418868781828662,3.0,0.2,1.0,0.8484848484848485,10.124188687818286,0.1696969696969697,FALSE
